MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP
20,RL,85.0,0.3841152690203671,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,Av,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.3096490495302595,1234,GasA,Ex,Y,SBrkr,0.3579086138579702,-0.8700861079650746,0,-0.4576040119636543,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3868774598931175,RFn,2,484,TA,TA,Y,-0.9490260588204544,0.5171242302436534,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2008,WD,Normal,1,-1.5729704250901375,1,-0.0204757023007599,2.0,-0.8829014458059216,12.100161978566868
20,RL,70.0,0.2937627221124548,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Rec,1.0454027087348392,Unf,-0.359662323183478,-0.1766325680511428,1398,GasA,Gd,Y,SBrkr,1.3750664433181443,-0.8700861079650746,0,0.5136810195459333,0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,0.1408891055434843,RFn,2,447,TA,TA,Y,-0.9490260588204544,0.625495248102908,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,51,0.5594222546330471,51,0.7574079827685548,2.0,-0.77399902696184,12.016732516077072
120,RL,60.0,-0.4200423333743636,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.275280592358237,Ex,TA,PConc,Ex,TA,No,GLQ,1.1329303288048256,Unf,-0.359662323183478,-0.1084112726600636,1561,GasA,Ex,Y,SBrkr,1.1044604139006144,-0.8700861079650746,0,0.2529292920593917,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.3764691854435416,Fin,2,556,TA,TA,Y,1.0985017121781908,0.7237573598958872,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,2,-1.2780412472215423,2,0.7849348839417067,3.0,0.6331549654657096,12.533579815765735
60,RL,108.0,0.7673354899331131,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,1.1557683589642471,Gd,TA,PConc,Ex,TA,Av,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.149616570476336,1117,GasA,Ex,Y,SBrkr,0.0835994685985838,1.2525364633582248,0,1.6511886438531578,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,0.371270238194802,Fin,3,691,TA,TA,Y,0.9145590632555952,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2006,WD,Normal,2,-1.2780412472215423,1,1.2744845486632477,3.5,0.1048252887703314,12.6410997921206
20,RL,112.0,0.3500434061550114,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.1213874453910226,1097,GasA,Ex,Y,SBrkr,-0.0162979876057729,-0.8700861079650746,0,-0.8089384691998267,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.3246353083121397,Unf,2,672,TA,TA,Y,1.2957403469180042,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,15,-0.1927890914609473,14,-0.3990290247143754,1.5,1.3765805038630603,11.884495917930655
20,RL,74.0,-0.121204350402921,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.4293686962323613,TA,TA,CBlock,TA,TA,No,Rec,1.1693160180788569,Unf,-0.359662323183478,-1.1943997389392425,1297,GasA,Gd,Y,SBrkr,0.5161498853069931,-0.8700861079650746,0,-0.308071868514171,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,0.1157213056469119,Fin,2,498,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2009,WD,Normal,55,0.6020631915626806,19,0.144541339911335,1.5,-1.7028482572875323,11.938199736300923
20,RL,68.0,-0.2652261777714054,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,GLQ,0.8245333461241199,Unf,-0.359662323183478,-0.3161432546788563,1057,GasA,TA,Y,SBrkr,-0.134473184814318,-0.8700861079650746,0,-0.919229486424718,1,0,1,0,3,1,Gd,5,Typ,0,<None>,Detchd,0.1106980383613794,Unf,1,246,TA,TA,Y,-0.9490260588204544,0.7707329847415093,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2010,WD,Abnorml,57,0.6221709629690165,3,-0.5152523898101284,2.0,-0.6110418289155337,11.599112335481124
90,RL,65.0,-0.7881595032450885,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,<None>,-0.8171343254785851,TA,TA,PConc,<None>,<None>,<None>,<None>,-1.3528794995691211,<None>,-0.359662323183478,-2.06340698001269,0,GasA,TA,N,FuseP,0.1392966407095604,-0.8700861079650746,0,-0.6632414599757892,0,0,2,0,2,2,Fa,6,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,AdjLand,53,2.4011122152159285,53,-2.2118931217141595,2.0,-1.7028482572875323,11.31448672129398
20,RL,84.0,-0.092690406337571,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0986863085159837,TA,TA,CBlock,TA,TA,No,Rec,0.743438854762269,Unf,-0.359662323183478,-0.0219484211411941,1088,GasA,Ex,Y,SBrkr,0.5816116319708984,-0.8700861079650746,0,-0.2460447008289593,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,0.1712037624237487,RFn,2,440,TA,TA,Y,-0.9490260588204544,1.2306114070016776,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,12,2006,WD,Abnorml,41,0.4351858010898749,41,-0.0955584893384118,2.0,0.0626175774792419,11.982935344196433
20,RL,115.0,1.2270164083308457,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,Gd,BLQ,1.0100058555079925,Unf,-0.359662323183478,-0.1691989489254187,1350,GasA,Gd,Y,SBrkr,0.591195185365602,-0.8700861079650746,0,-0.2369556875033161,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,0.1408891055434843,RFn,1,308,TA,TA,P,-0.9490260588204544,1.0962930662865151,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,48,0.5250572170751497,48,0.2517059485980299,2.0,-0.1623182833750348,12.04355959836804
85,RL,0.0,0.0213475215358207,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,ALQ,0.8384614225600111,LwQ,2.778516106152206,-2.06340698001269,840,GasA,Gd,Y,SBrkr,-0.7035254271090317,-0.8700861079650746,0,-1.4459153187997142,1,0,1,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.2628905342480805,RFn,2,504,TA,Gd,Y,1.1496264963309837,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,12,2007,WD,Normal,24,0.1248932925750227,24,-1.1266326395593336,2.0,0.5891933918263108,11.87757552297847
20,RL,0.0,0.0255919706359568,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,LwQ,0.2725309397633771,BLQ,2.7814165353051674,-0.8194197878979658,938,GasA,TA,Y,SBrkr,-0.5146726836419374,-0.8700861079650746,0,-1.271927377838798,1,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.2322043507325828,Unf,1,308,TA,TA,Y,0.9938129324468614,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2008,WD,Normal,33,0.2740631395953488,28,-0.8787082577915025,2.0,0.1048252887703314,11.777218637129328
20,RL,70.0,-0.2596056790129252,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.0544397101188188,BLQ,2.781427918376184,0.0232106541242273,1150,GasA,Ex,Y,FuseA,0.1337709131120176,-0.8700861079650746,0,-0.6684251131051626,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1408891055434843,RFn,1,300,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,47,0.5130967045245757,47,-0.2491588843309307,2.0,-1.7028482572875323,11.856522261533735
120,RL,61.0,-0.3308852624642031,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.3615773676252727,Ex,TA,PConc,Ex,TA,No,GLQ,0.5376973131153547,Unf,-0.359662323183478,1.3912049330139178,1752,GasA,Ex,Y,SBrkr,1.4706090420494566,-0.8700861079650746,0,0.6061553149912549,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.3764691854435416,RFn,2,576,TA,TA,Y,1.087705075984454,0.9840424527879004,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2010,WD,Normal,5,-0.7943788422332704,5,1.205848661043349,3.0,0.7511034280084861,12.675766851909591
50,RL,48.0,0.677433405182584,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,No,GLQ,1.248029439520935,Unf,-0.359662323183478,-1.1999088145005434,1434,GasA,Ex,Y,SBrkr,1.0158118500372246,1.11376457817541,0,1.238192916341128,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,0.3660747501607885,RFn,2,670,TA,TA,Y,1.0399417283334982,0.6825521423328177,-0.4079206211052366,0,3.401333066364349,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,6,-0.6902261307025768,6,1.2891621725574989,2.5,1.2276578090781805,12.387089184491993
20,FV,84.0,0.3924568307896282,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.80102392700619,1656,GasA,Ex,Y,SBrkr,1.2918949337132686,-0.8700861079650746,0,0.4333554213103359,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3816715924840345,RFn,3,826,TA,TA,Y,-0.9490260588204544,1.2574577348805502,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,1,-1.5729704250901375,1,0.9981964563114012,2.0,0.1107586084938168,12.428019481065611
190,RM,33.0,-1.3677225641436623,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.555376059045198,736,GasA,Gd,Y,SBrkr,-1.2875814396704517,1.1384611442133166,0,0.0328818262627566,0,0,2,0,2,3,TA,8,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,-1.0703598828507337,2.45170114758949,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,New,Partial,89,2.401329890719733,1,-0.4076502653475286,2.0,-0.1767872541784623,11.635151947212842
20,RL,66.0,-0.3097612351266018,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.8521621354041838,Unf,-0.359662323183478,-0.727187763834928,955,GasA,Ex,Y,SBrkr,-0.4574788397399963,-0.8700861079650746,0,-1.2190780905696978,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.176268229783229,Unf,1,386,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,1,2007,WD,Normal,41,0.4351858010898749,41,-0.8250359822303447,2.0,-1.7028482572875323,11.751950239425476
60,RL,0.0,0.8328541445764553,Pave,<None>,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,GLQ,0.0621394461894046,Unf,-0.359662323183478,0.327619637423427,794,GasA,Gd,Y,SBrkr,-1.0457065438301565,1.1272759919318305,0,0.0702569015272721,0,1,2,0,3,1,TA,6,Typ,0,<None>,Attchd,0.3349744331282109,Fin,2,388,TA,TA,Y,-0.9490260588204544,0.9420561357323466,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,10,-0.3917616458471645,10,-0.2995501518739367,2.5,-0.3905915801065999,12.08391066125752
50,RM,52.0,-0.7256590801646237,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.6916644435585799,816,GasA,TA,Y,SBrkr,-0.9585849916029036,-0.8700861079650746,360,-0.6016818056732577,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,0.2731468323049192,Unf,2,528,TA,TA,Y,0.911707620976872,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,Shed,400,9,2006,WD,Normal,72,0.0465437894708466,56,-1.2835937667492168,1.0,-0.1059830303715898,11.648338835562749
90,RM,110.0,-0.1349246985667306,Grvl,<None>,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Fa,TA,CBlock,Gd,TA,Gd,LwQ,-0.181209159959225,GLQ,2.7815264980990224,-2.06340698001269,816,GasA,TA,N,SBrkr,-0.9585849916029036,-0.8700861079650746,0,-1.6796394174536335,1,0,1,0,2,1,TA,5,Typ,0,<None>,CarPort,0.1610851367988466,Unf,2,516,TA,TA,Y,0.8940054347024604,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,47,0.5130967045245757,47,-1.2835937667492168,2.0,-0.1480079229235579,11.60824473564232
20,RL,68.0,3.45466697894157,Pave,<None>,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,<None>,-0.8171343254785851,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1.4718493349215636,Unf,-0.359662323183478,-1.5508046248300746,1842,GasA,Gd,Y,SBrkr,1.6294133201502508,-0.8700861079650746,0,0.7603363802599954,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,0.2526480244016095,Fin,3,894,TA,TA,Y,1.5174864031070747,0.9228782561643116,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,WD,Normal,25,0.1487800217451446,19,1.3939729205503704,2.5,2.539398949486501,12.861001210669146
80,RL,60.0,-0.4679033946627234,Pave,<None>,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.4408089975086342,Unf,-0.359662323183478,-2.06340698001269,384,GasA,TA,Y,SBrkr,0.6668332420497893,-0.8700861079650746,0,-0.1651464713554539,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,0.1560309773635954,Unf,2,572,TA,TA,Y,-0.9490260588204544,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2007,WD,Normal,52,0.4883502076643437,52,-1.0932279021310516,1.0,-0.6326513362841852,11.775297421715829
20,RL,100.0,0.2224598382242712,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,1.292949043995077,TA,TA,CBlock,TA,TA,No,BLQ,0.5794036818399069,Unf,-0.359662323183478,0.881921285857447,1425,GasA,Gd,Y,SBrkr,0.8151052271387869,-0.8700861079650746,0,-0.0239965727264954,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,0.1661427316238925,RFn,2,576,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,407,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,44,0.4755391754375072,44,0.4645716237300761,2.0,1.221106640626061,12.103491596905933
160,FV,24.0,-2.3450192549390154,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.3773222507807992,Gd,TA,PConc,Gd,TA,No,GLQ,0.7492303183144821,Unf,-0.359662323183478,-0.3296590401300588,970,GasA,Ex,Y,SBrkr,-0.3654750261765113,1.1489630759198732,0,0.5832784740194434,1,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.3453273786247171,Fin,2,480,TA,TA,Y,0.9201817622314272,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,10,-0.3917616458471645,9,0.2907079706998164,3.5,-0.0854542581576737,12.058158312538197
60,RL,89.0,0.4874593570016114,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.7636199974493992,860,GasA,Ex,Y,SBrkr,-0.7912189132233169,1.1735745147617629,0,0.5495553667338681,0,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.371270238194802,RFn,2,565,TA,TA,Y,-0.9490260588204544,0.9096551596083446,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,WD,Normal,2,-1.2780412472215423,2,0.1264644228508652,2.5,-0.4348174286648148,12.188422799337028
60,RL,66.0,0.8059395816366164,Pave,<None>,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.4906890434232123,Ex,TA,PConc,Ex,TA,Gd,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.5359468044522937,1410,GasA,Ex,Y,SBrkr,0.8173327528362714,1.277487822881205,0,2.2311726547989044,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,0.3816715924840345,Fin,3,641,TA,TA,Y,1.0813478785100958,-1.0703598828507337,2.4392300054068814,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2006,New,Partial,0,-2.0986278406510155,0,2.0472721264035627,3.5,0.5395985405185122,12.9917557065369
20,RL,60.0,-0.4501235966558077,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Av,ALQ,0.7327124610828903,Unf,-0.359662323183478,-0.8944944958697233,780,GasA,Ex,Y,SBrkr,-1.10242179632741,-0.8700861079650746,0,-1.8108095213550504,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.2118157740521918,Unf,1,352,TA,TA,Y,1.087705075984454,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,1,2008,WD,Normal,36,0.3442582690514021,36,-1.410450909358136,1.0,0.3819958030010134,11.73527670248674
20,RL,63.0,0.7156222567670724,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,ALQ,0.9914052540071082,Unf,-0.359662323183478,-0.6410867459509247,1158,GasA,Ex,Y,SBrkr,0.1558160537839339,-0.8700861079650746,0,-0.6477405482254219,1,0,1,1,3,1,Gd,5,Typ,0,<None>,Detchd,0.3816715924840345,Unf,2,576,TA,TA,Y,-0.9490260588204544,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,New,Partial,2,-2.0986278406510155,2,-0.2269256099604211,2.5,-0.6326513362841852,11.970356641103
75,RM,60.0,-0.4501235966558077,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,Fa,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.1632891825828453,530,GasA,TA,N,SBrkr,-2.0423876691283747,1.079019087919442,0,-0.7712184518257913,0,0,1,0,3,1,Fa,6,Typ,0,<None>,Detchd,0.0208651068528379,Unf,1,288,TA,TA,N,-0.9490260588204544,-1.0703598828507337,2.4532411528024336,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,87,0.7526574382866387,11,-1.2679915617367024,1.0,0.0988684065748497,11.52288569676448
120,RL,44.0,-0.6644546956903653,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.215389046693181,Gd,TA,PConc,Gd,Gd,Mn,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.455484469926414,1370,GasA,Ex,Y,SBrkr,0.6901029645587554,-0.8700861079650746,0,-0.1430281170232355,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.3816715924840345,RFn,2,484,TA,TA,Y,0.9337924814842752,0.7431032242892313,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,WD,Normal,1,-1.5729704250901375,1,0.329423874570146,2.0,0.2412520970360918,12.218500103788145
70,RM,50.0,0.2463782605385597,Pave,<None>,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.2570042396438838,576,GasA,Gd,Y,SBrkr,-0.6393139428505129,1.1617155297125763,0,0.5316669672455139,0,0,2,0,3,1,TA,9,Typ,0,<None>,Detchd,0.2988479313615373,Unf,2,480,TA,TA,Y,0.1472996890172341,0.0721192742969838,2.448010995319038,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,4,2010,WD,Normal,89,0.0178426080388718,60,-0.2686947717878679,2.0,-0.2908985635827233,11.849404844423074
60,RL,0.0,0.0623577880517158,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.4113695763417806,TA,TA,PConc,Gd,TA,No,GLQ,0.8315263466550871,Unf,-0.359662323183478,-0.3378218684548644,1057,GasA,Ex,Y,SBrkr,-0.134473184814318,1.197535611550063,0,1.0671101688241185,1,0,2,1,3,1,Gd,8,Typ,0,<None>,Attchd,0.3401491780022002,RFn,2,645,TA,TA,Y,1.4065397539607585,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,2,2009,WD,Normal,12,-0.3354687400168091,11,0.7493534696540081,3.5,1.815457333994697,12.299112067295642
